Date,ALL,Hokkaido,Aomori,Iwate,Miyagi,Akita,Yamagata,Fukushima,Ibaraki,Tochigi,Gunma,Saitama,Chiba,Tokyo,Kanagawa,Niigata,Toyama,Ishikawa,Fukui,Yamanashi,Nagano,Gifu,Shizuoka,Aichi,Mie,Shiga,Kyoto,Osaka,Hyogo,Nara,Wakayama,Tottori,Shimane,Okayama,Hiroshima,Yamaguchi,Tokushima,Kagawa,Ehime,Kochi,Fukuoka,Saga,Nagasaki,Kumamoto,Oita,Miyazaki,Kagoshima,Okinawa
2021/5/17,86,10,0,0,3,0,0,0,0,0,2,3,0,7,3,7,0,1,0,0,0,0,1,3,0,3,0,23,7,1,0,0,0,2,1,2,0,0,1,0,0,0,2,3,0,0,0,1
2021/5/18,124,8,0,1,0,2,0,0,1,0,2,1,2,11,1,0,0,0,0,0,1,2,0,9,0,2,0,33,33,1,0,0,0,1,0,0,2,0,0,0,5,0,0,0,2,0,0,4
2021/5/19,212,12,0,1,1,0,0,2,1,0,2,3,1,15,2,0,1,1,0,0,0,1,0,5,1,0,1,22,129,0,1,0,0,2,1,2,0,0,0,0,0,1,2,0,2,0,0,0
2021/5/20,101,9,0,0,1,0,0,0,0,0,1,1,1,13,4,0,1,0,0,0,0,2,0,5,1,0,2,32,10,0,0,0,0,4,2,0,0,0,1,0,8,1,1,0,0,0,0,1
2021/5/21,110,12,1,0,0,0,0,0,2,0,1,3,4,13,4,0,0,0,0,0,0,1,1,5,1,0,1,22,20,1,1,0,0,3,1,1,1,0,2,0,3,0,3,2,0,0,0,1
2021/5/22,91,5,0,1,0,1,0,0,1,0,1,4,3,5,0,0,0,0,0,0,0,1,0,8,2,1,0,24,19,1,0,0,0,3,0,1,1,0,1,0,6,0,1,1,0,0,0,0
2021/5/23,66,11,0,0,0,0,1,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,14,14,2,2,0,0,4,0,0,1,0,0,0,3,0,0,1,1,0,0,0
2021/5/24,86,15,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,1,35,9,2,1,0,0,2,2,1,0,0,0,0,6,0,0,1,0,0,1,0
2021/5/25,92,9,0,0,0,0,0,3,0,0,2,1,3,9,1,2,1,1,0,0,0,3,1,4,2,1,2,27,8,2,0,0,0,3,0,0,0,0,1,0,5,0,1,0,0,0,0,0
2021/5/26,109,13,1,0,0,0,1,2,1,0,3,0,4,5,6,0,0,2,0,0,0,1,1,10,0,3,0,27,15,2,1,0,0,2,0,2,0,0,0,0,2,1,1,0,2,0,1,0
2021/5/27,115,11,0,0,0,0,1,2,1,0,1,1,3,11,1,0,0,0,0,0,4,2,1,13,0,0,1,30,17,0,1,0,0,3,0,0,0,0,0,0,6,0,0,3,2,0,0,0
2021/5/28,107,17,1,0,0,0,0,0,0,3,2,3,1,6,4,0,0,0,0,0,3,2,0,15,0,0,4,13,12,4,1,0,0,2,6,0,0,0,0,0,5,0,0,0,3,0,0,0
2021/5/29,97,12,0,0,0,0,1,1,2,0,1,0,0,6,0,0,0,1,0,0,0,3,0,13,0,0,2,31,10,1,0,0,0,1,1,0,0,0,0,0,8,0,1,0,2,0,0,0
2021/5/30,51,15,0,1,0,0,0,2,0,0,1,2,0,0,0,0,0,2,0,0,0,2,0,6,1,0,0,8,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/5/31,79,19,0,1,0,2,0,1,2,0,0,0,0,1,2,0,0,1,0,0,0,0,1,8,1,0,0,16,5,0,0,0,0,2,4,2,0,0,0,0,8,0,1,0,0,0,0,2
2021/6/1,90,16,0,0,0,0,0,0,1,0,1,3,2,7,2,0,1,1,0,0,1,2,1,6,1,1,2,21,9,0,0,0,0,1,1,2,0,1,0,0,4,0,1,1,0,0,0,1
2021/6/2,117,10,0,0,0,0,1,0,1,0,0,4,2,13,10,3,0,0,0,0,0,1,0,12,1,1,2,27,11,0,1,0,0,0,3,0,0,1,0,0,4,0,1,3,3,1,0,1
2021/6/3,120,18,0,0,0,0,1,3,0,0,0,3,5,16,6,0,0,2,0,0,1,1,0,13,0,0,1,19,10,2,0,0,0,2,3,1,1,0,1,0,4,1,1,2,2,0,0,1
2021/6/4,83,7,0,0,0,2,0,2,1,0,1,0,3,4,6,1,0,0,0,0,0,0,0,8,0,0,3,22,4,1,0,0,0,1,3,0,0,0,1,1,7,1,0,1,3,0,0,0
2021/6/5,73,16,0,1,1,0,2,3,0,0,2,5,0,8,1,0,0,0,0,0,0,1,0,8,0,1,1,8,5,0,0,0,0,1,4,0,1,0,0,0,2,1,0,1,0,0,0,0
2021/6/6,50,12,0,0,0,0,0,1,1,0,2,1,1,5,1,0,0,1,0,0,0,0,0,7,0,0,2,5,3,0,0,0,0,1,0,2,0,0,0,0,1,0,0,3,0,0,1,0
2021/6/7,66,15,0,0,0,2,0,0,1,1,1,1,1,3,3,0,0,0,0,1,0,2,1,4,0,0,0,15,6,1,0,0,0,2,1,1,0,0,0,0,3,0,0,0,0,0,0,1
2021/6/8,100,19,0,0,0,0,0,0,1,0,1,4,1,10,5,0,1,0,0,0,2,1,2,8,0,0,2,25,8,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,3,0,1,0
2021/6/9,99,16,0,0,0,0,1,2,2,1,0,2,0,7,2,5,0,1,0,0,0,4,2,7,0,1,2,27,9,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2
2021/6/10,63,11,0,0,0,0,0,0,0,0,1,3,1,6,1,1,0,0,0,0,0,0,0,8,0,0,1,17,4,1,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0
2021/6/11,69,17,0,0,0,1,0,0,0,0,1,4,0,8,3,0,0,1,0,0,0,1,0,9,1,0,1,11,5,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0
2021/6/12,61,15,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,2,0,0,6,0,0,2,12,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3
2021/6/13,39,4,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,1,0,0,0,3,0,7,0,1,0,6,1,1,0,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0
2021/6/14,50,13,0,0,0,1,0,3,0,0,1,1,0,3,0,0,0,0,0,0,0,1,1,2,0,1,0,10,0,1,1,0,0,0,3,2,0,1,0,1,0,0,0,0,0,0,0,4
2021/6/15,69,18,0,0,1,0,0,0,1,0,0,2,2,12,6,1,0,0,0,0,1,1,0,5,1,1,1,4,3,0,0,0,0,1,3,0,0,0,0,1,3,0,0,1,0,0,0,0
2021/6/16,74,8,1,0,0,0,0,0,2,0,0,3,0,12,1,0,0,0,0,0,0,1,1,6,0,1,2,19,4,0,0,0,1,2,1,0,0,1,0,0,6,0,1,0,1,0,0,0
2021/6/17,55,4,0,0,0,0,0,0,0,0,0,1,3,7,2,0,0,2,0,0,0,1,0,9,0,1,1,4,5,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,4
2021/6/18,48,3,0,0,1,0,0,1,1,1,0,1,1,2,3,0,0,0,0,0,0,0,2,7,0,0,1,17,2,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
2021/6/19,31,6,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,1,0,0,6,0,0,1,5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2021/6/20,23,2,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,1,0,0,0,0,1,1,0,1,0,0,2,0,0,1,0,0,1,0
2021/6/21,32,4,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,13,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
2021/6/22,44,12,0,0,1,0,0,0,1,0,0,0,0,5,2,0,0,0,0,0,0,2,1,6,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,4
2021/6/23,56,11,0,0,1,0,0,0,0,0,0,1,0,10,2,0,0,0,0,1,0,0,1,4,0,1,1,15,1,1,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,0,0
2021/6/24,42,4,0,0,0,0,0,0,0,0,1,2,1,3,1,0,0,1,0,0,0,0,1,2,0,0,2,11,2,1,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,4
2021/6/25,32,4,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,3,0,0,2,5,3,1,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,4
2021/6/26,29,5,0,0,1,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,1,0,2,0,0,1,7,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0
2021/6/27,17,3,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021/6/28,30,4,0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2021/6/29,34,5,0,0,0,0,0,0,0,0,0,0,1,4,1,5,0,0,0,0,0,0,0,5,1,0,1,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2021/6/30,24,5,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2021/7/1,41,1,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,1,0,0,0,0,1,1,0,1,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2021/7/2,22,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,2,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4
2021/7/3,17,2,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2021/7/4,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2021/7/5,15,5,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2021/7/6,24,1,0,0,0,0,0,0,1,0,1,0,2,1,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5
2021/7/7,13,0,0,0,1,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/7/8,18,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2021/7/9,18,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5
2021/7/10,12,0,0,0,0,0,0,0,0,0,0,1,1,5,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/7/11,7,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/7/12,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/7/13,14,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/7/14,19,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5
2021/7/15,23,2,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
2021/7/16,13,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/7/17,17,1,0,0,0,0,0,0,0,1,0,0,2,2,5,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/7/18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/7/19,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,5
2021/7/20,16,0,0,0,0,0,0,1,0,1,1,2,3,2,1,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/7/21,23,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,1,0,0,0,0,1,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2021/7/22,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021/7/23,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021/7/24,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4
2021/7/25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2021/7/26,9,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2021/7/27,14,1,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2021/7/28,7,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/7/29,14,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2021/7/30,11,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021/7/31,8,1,1,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/8/1,6,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/8/2,10,1,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/8/3,10,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2021/8/4,12,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/8/5,9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021/8/6,20,1,0,0,0,1,0,0,0,0,0,2,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2021/8/7,14,1,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,1,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/8/8,10,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/8/9,13,0,0,0,0,0,0,0,2,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
2021/8/10,18,1,0,0,0,0,0,0,0,1,0,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2
2021/8/11,17,0,0,0,1,0,0,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
2021/8/12,28,0,0,0,0,0,0,0,0,1,0,1,4,6,2,0,0,0,0,1,0,0,1,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
2021/8/13,27,0,0,0,1,0,0,0,3,0,0,0,6,7,3,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2021/8/14,14,1,0,1,0,0,0,0,0,1,0,0,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2021/8/15,10,0,0,0,0,0,0,0,1,0,0,1,2,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/8/16,23,0,0,0,0,0,0,0,0,0,0,2,3,5,3,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1
2021/8/17,51,3,0,0,0,0,0,2,0,2,1,3,8,8,11,0,0,0,0,0,0,1,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1
2021/8/18,30,0,0,0,1,0,0,0,0,1,0,0,5,6,8,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2021/8/19,25,1,0,0,0,0,0,0,1,1,0,1,5,4,4,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
2021/8/20,33,1,1,0,1,0,0,0,1,1,0,1,6,7,3,0,0,0,0,0,0,0,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0
2021/8/21,39,0,0,0,0,0,1,0,1,0,1,2,6,6,9,0,0,0,0,0,0,2,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2021/8/22,25,0,0,0,1,0,0,1,1,0,1,0,2,8,3,0,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2021/8/23,30,1,0,0,0,0,0,0,0,1,0,1,4,5,2,0,0,0,0,0,0,1,0,0,2,0,0,8,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
2021/8/24,38,1,0,0,0,0,0,0,0,0,0,3,5,9,9,0,0,0,0,0,0,1,1,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021/8/25,49,0,0,0,1,0,0,0,2,0,0,4,9,11,9,0,0,2,0,0,0,0,0,1,2,0,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0
2021/8/26,49,0,0,0,1,1,0,0,1,0,0,1,9,11,7,0,0,0,0,0,0,1,2,1,0,0,0,6,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
2021/8/27,59,1,0,0,2,0,0,0,1,2,0,8,9,18,2,0,1,0,0,1,0,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,3
2021/8/28,45,2,0,0,1,0,0,0,0,0,1,2,7,19,3,0,0,0,0,0,0,2,0,1,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/8/29,50,2,0,1,1,0,0,0,2,0,0,2,6,14,2,0,1,0,0,1,0,2,1,1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,0,3
2021/8/30,39,3,0,0,0,0,0,0,1,0,0,1,5,12,2,0,0,0,0,0,0,0,3,0,3,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,1,0,1,0,0
2021/8/31,69,4,0,0,2,1,0,0,0,2,0,0,11,15,11,1,1,0,0,0,0,0,3,2,3,0,1,3,3,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2021/9/1,65,3,0,0,0,0,0,0,5,0,0,6,11,7,9,0,0,0,0,0,0,2,1,3,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,0
2021/9/2,71,1,0,0,0,0,1,1,2,1,0,4,7,10,11,0,0,0,0,0,0,0,7,6,3,0,1,8,0,1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,2,0
2021/9/3,55,2,0,0,0,0,0,2,0,0,2,2,9,10,4,0,0,0,0,0,0,1,3,2,1,1,0,6,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,3
2021/9/4,62,1,0,0,0,0,0,1,1,0,1,4,6,15,4,0,0,0,0,0,0,1,0,2,2,0,0,12,2,1,0,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,1,2
2021/9/5,40,0,0,1,0,0,1,0,0,0,0,2,4,10,2,0,2,0,0,0,0,0,1,3,2,0,0,3,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021/9/6,34,1,0,0,0,0,0,1,0,0,1,1,3,16,2,1,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2021/9/7,58,3,0,0,0,0,0,0,2,0,0,2,10,16,8,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,0,1,2
2021/9/8,83,0,0,0,0,3,0,0,4,0,1,9,12,17,7,0,0,0,0,0,0,1,2,1,2,0,2,9,2,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,2,2
2021/9/9,96,0,0,0,2,0,1,3,0,0,0,4,15,19,10,1,0,0,0,0,1,0,5,4,4,0,0,8,7,0,1,0,0,0,2,0,0,0,0,0,4,1,0,0,2,1,1,0
2021/9/10,72,0,0,0,1,0,1,0,0,0,0,11,7,15,6,1,0,0,0,0,0,0,0,7,0,0,1,14,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1
2021/9/11,58,1,0,0,1,0,1,0,0,0,1,6,4,17,11,0,1,0,0,1,0,0,0,3,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3
2021/9/12,41,0,0,0,0,0,0,0,2,0,1,1,0,21,3,0,0,0,0,1,0,1,0,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0
2021/9/13,45,1,0,0,0,0,0,0,1,1,0,8,3,12,2,0,0,0,0,0,0,0,0,2,2,0,1,4,1,2,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0
2021/9/14,59,1,0,0,0,0,0,0,0,0,0,7,5,14,6,0,1,0,0,1,0,0,3,4,0,1,0,4,5,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,2,0,0
2021/9/15,69,1,0,0,0,0,1,0,1,1,0,4,5,20,12,0,2,0,0,0,0,0,0,3,0,0,1,9,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3
2021/9/16,68,1,0,0,1,0,1,0,1,0,0,2,6,24,5,0,0,0,0,0,0,1,0,5,1,0,0,12,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,2
2021/9/17,65,0,0,0,3,0,0,0,3,0,2,7,3,25,4,0,0,0,0,0,0,0,1,3,0,0,1,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4
2021/9/18,57,0,0,1,1,0,0,0,1,1,0,1,2,20,7,0,0,0,0,0,0,0,0,5,1,0,0,9,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,4
2021/9/19,42,0,0,0,0,0,1,1,2,0,0,1,6,16,0,0,0,0,0,0,0,0,0,6,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2021/9/20,28,1,0,0,0,0,0,0,0,1,1,3,0,4,0,0,0,0,0,0,0,0,3,3,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2021/9/21,44,0,0,1,2,0,0,0,0,2,1,7,3,3,2,0,0,0,0,0,0,1,3,3,0,0,1,4,0,0,0,0,1,0,0,1,0,0,0,0,5,0,0,1,0,0,0,3
2021/9/22,55,0,1,0,0,0,0,0,0,0,0,3,6,16,7,0,0,0,0,0,0,0,0,2,3,0,1,9,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2021/9/23,51,0,1,0,1,0,0,0,0,0,0,4,2,18,6,0,0,0,0,0,0,0,1,4,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
2021/9/24,40,0,0,0,0,0,0,0,0,0,0,4,1,15,2,0,1,0,0,0,0,0,0,4,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,4
2021/9/25,38,0,0,0,0,0,0,0,1,2,0,0,2,8,5,0,0,0,0,0,0,1,0,5,0,0,0,4,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,2,1,0,0
2021/9/26,25,0,0,0,1,0,0,0,1,0,0,2,2,11,0,0,1,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
